event_id,kind,catalog_number,catalog_date_td,greatest_td,global_type,source_type_code,type_qualifier,delta_t_seconds,greatest_ut1,lunation_number,saros,quincena,gamma_earth_radii,source_url,source_sha256,source_century,time_scale,source_row,global_magnitude,greatest_latitude_deg,greatest_longitude_deg,greatest_sun_altitude_deg,path_width_km,central_duration_seconds,penumbral_magnitude,umbral_magnitude,penumbral_duration_seconds,umbral_duration_seconds,total_duration_seconds
solar-09297,solar,09297,1907-01-14,1907-01-14T06:05:43,T,T,,6.0,1907-01-14T06:05:37,-1150,120,-p,0.8628,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09297  1907 Jan 14  06:05:43      6  -1150  120   T   -p   0.8628  1.0281  38N  86E  30  189  02m25s,1.0281,38.0,86.0,30.0,189.0,145,,,,,
lunar-09435,lunar,09435,1907-01-29,1907-01-29T13:38:00,P,P,,6.0,1907-01-29T13:37:54,-1150,132,t-,0.6027,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09435  1907 Jan 29  13:38:00      6  -1150  132   P   t-   0.6027  1.7936  0.7110  341.1  183.5    -     19N  159E,,19.0,159.0,,,,1.7936,0.711,20466.0,11010.0,
solar-09298,solar,09298,1907-07-10,1907-07-10T15:24:32,A,A,,7.0,1907-07-10T15:24:25,-1144,125,-p,-0.6313,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09298  1907 Jul 10  15:24:32      7  -1144  125   A   -p  -0.6313  0.9456  17S  51W  51  258  07m23s,0.9456,-17.0,-51.0,51.0,258.0,443,,,,,
lunar-09436,lunar,09436,1907-07-25,1907-07-25T04:22:27,P,P,,7.0,1907-07-25T04:22:20,-1144,137,a-,-0.6924,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09436  1907 Jul 25  04:22:27      7  -1144  137   P   a-  -0.6924  1.5595  0.6149  284.5  156.8    -     21S   64W,,-21.0,-64.0,,,,1.5595,0.6149,17070.0,9408.0,
solar-09299,solar,09299,1908-01-03,1908-01-03T21:45:22,T,T,,8.0,1908-01-03T21:45:14,-1138,130,-n,0.1934,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09299  1908 Jan 03  21:45:22      8  -1138  130   T   -n   0.1934  1.0437  12S 145W  79  149  04m14s,1.0437,-12.0,-145.0,79.0,149.0,254,,,,,
lunar-09437,lunar,09437,1908-01-18,1908-01-18T13:21:36,N,N,,8.0,1908-01-18T13:21:28,-1138,142,t-,1.2939,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09437  1908 Jan 18  13:21:36      8  -1138  142   N   t-   1.2939  0.5370 -0.5685  219.5    -      -     22N  162E,,22.0,162.0,,,,0.537,-0.5685,13170.0,,
lunar-09438,lunar,09438,1908-06-14,1908-06-14T14:06:32,N,N,,8.0,1908-06-14T14:06:24,-1133,109,-a,1.1053,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09438  1908 Jun 14  14:06:32      8  -1133  109   N   -a   1.1053  0.8135 -0.1541  229.9    -      -     22S  149E,,-22.0,149.0,,,,0.8135,-0.1541,13794.0,,
solar-09300,solar,09300,1908-06-28,1908-06-28T16:29:51,A,A,,8.0,1908-06-28T16:29:43,-1132,135,nn,0.1389,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09300  1908 Jun 28  16:29:51      8  -1132  135   A   nn   0.1389  0.9655  31N  67W  82  126  04m00s,0.9655,31.0,-67.0,82.0,126.0,240,,,,,
lunar-09439,lunar,09439,1908-07-13,1908-07-13T21:33:55,N,N,,8.0,1908-07-13T21:33:47,-1132,147,a-,-1.4185,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09439  1908 Jul 13  21:33:55      8  -1132  147   N   a-  -1.4185  0.2292 -0.7195  126.3    -      -     23S   38E,,-23.0,38.0,,,,0.2292,-0.7195,7578.0,,
lunar-09440,lunar,09440,1908-12-07,1908-12-07T21:55:09,N,Nx,x,9.0,1908-12-07T21:55:00,-1127,114,-h,-1.0059,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09440  1908 Dec 07  21:55:09      9  -1127  114   Nx  -h  -1.0059  1.0344 -0.0096  269.7    -      -     22N   29E,,22.0,29.0,,,,1.0344,-0.0096,16182.0,,
solar-09301,solar,09301,1908-12-23,1908-12-23T11:44:28,H,H,,9.0,1908-12-23T11:44:19,-1126,140,n-,-0.4985,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09301  1908 Dec 23  11:44:28      9  -1126  140   H   n-  -0.4985  1.0024  53S   1W  60   10  00m12s,1.0024,-53.0,-1.0,60.0,10.0,12,,,,,
lunar-09441,lunar,09441,1909-06-04,1909-06-04T01:28:51,T,T,,10.0,1909-06-04T01:28:41,-1121,119,-h,0.3755,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09441  1909 Jun 04  01:28:51     10  -1121  119   T   -h   0.3755  2.1800  1.1580  341.6  210.2   60.4   22S   23W,,-22.0,-23.0,,,,2.18,1.158,20496.0,12612.0,3624.0
solar-09302,solar,09302,1909-06-17,1909-06-17T23:18:38,H,H,,10.0,1909-06-17T23:18:28,-1120,145,t-,0.8957,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09302  1909 Jun 17  23:18:38     10  -1120  145   H   t-   0.8957  1.0065  83N 124E  26   51  00m24s,1.0065,83.0,124.0,26.0,51.0,24,,,,,
lunar-09442,lunar,09442,1909-11-27,1909-11-27T08:54:41,T,T-,-,10.0,1909-11-27T08:54:31,-1115,124,-p,-0.2712,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09442  1909 Nov 27  08:54:41     10  -1115  124   T-  -p  -0.2712  2.3544  1.3660  322.8  206.5   81.2   21N  137W,,21.0,-137.0,,,,2.3544,1.366,19368.0,12390.0,4872.0
solar-09303,solar,09303,1909-12-12,1909-12-12T19:44:48,P,P,,10.0,1909-12-12T19:44:38,-1114,150,t-,-1.2456,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09303  1909 Dec 12  19:44:48     10  -1114  150   P   t-  -1.2456  0.5424  65S  86E   0,0.5424,-65.0,86.0,0.0,,,,,,,
solar-09304,solar,09304,1910-05-09,1910-05-09T05:42:13,T,T,,11.0,1910-05-09T05:42:02,-1109,117,-t,-0.9437,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09304  1910 May 09  05:42:13     11  -1109  117   T   -t  -0.9437  1.0600  48S 125E  19  594  04m15s,1.06,-48.0,125.0,19.0,594.0,255,,,,,
lunar-09443,lunar,09443,1910-05-24,1910-05-24T05:34:16,T,T,,11.0,1910-05-24T05:34:05,-1109,129,t-,-0.3975,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09443  1910 May 24  05:34:16     11  -1109  129   T   t-  -0.3975  2.1625  1.0950  360.3  215.4   49.5   21S   85W,,-21.0,-85.0,,,,2.1625,1.095,21618.0,12924.0,2970.0
solar-09305,solar,09305,1910-11-02,1910-11-02T02:08:32,P,P,,12.0,1910-11-02T02:08:20,-1103,122,-t,1.0603,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09305  1910 Nov 02  02:08:32     12  -1103  122   P   -t   1.0603  0.8515  62N 155W   0,0.8515,62.0,-155.0,0.0,,,,,,,
lunar-09444,lunar,09444,1910-11-17,1910-11-17T00:20:52,T,T,,12.0,1910-11-17T00:20:40,-1103,134,p-,0.4089,https://eclipse.gsfc.nasa.gov/LEcat5/LE1901-2000.html,972e37819ec3f8e8b3f48fd38a06984636f6733812a1fa2557e25600d2204532,1901-2000,catalog TD and modeled UT1; not exact UTC,09444  1910 Nov 17  00:20:52     12  -1103  134   T   p-   0.4089  2.0905  1.1246  307.7  193.0   50.6   19N    9W,,19.0,-9.0,,,,2.0905,1.1246,18462.0,11580.0,3036.0
solar-09306,solar,09306,1911-04-28,1911-04-28T22:27:22,T,T,,12.0,1911-04-28T22:27:10,-1097,127,-n,-0.2294,https://eclipse.gsfc.nasa.gov/SEcat5/SE1901-2000.html,1daf90d8b3f1763a09b45cc0d838150fc09edbef711fe1be80f2e0c0d8f6d5ff,1901-2000,catalog TD and modeled UT1; not exact UTC,09306  1911 Apr 28  22:27:22     12  -1097  127   T   -n  -0.2294  1.0562   2N 152W  77  190  04m57s,1.0562,2.0,-152.0,77.0,190.0,297,,,,,
